"PMID","DOI","include","comment","title","authors","citation","year","preregistration","topic","patients","age_range","new_data","sample_size","setting","modality","meeg_num_electrodes","meg_num_grad","meg_num_mag","meeg_sfreq_orig","meeg_sfreq_final","meeg_layout","eeg_locations","length_min","ecg_num_electrodes","ecg_lead","ecg_locations","ecg_ground","ecg_sfreq_orig","ecg_sfreq_final","ecg_high_pass","ecg_low_pass","ecg_event_approach","ecg_event_method","ecg_event_toolbox","reference_online","reference_offline","high_pass","low_pass","ICA","ica_on_epochs","rejected_components","rejected_cardiac_ics","cfa_rej_approach","cfa_rej_criteria","other_cfa_removal_strategy","other_cleaning_strategy","hep_eeg_channels_selected","hep_meg_channels_selected","groups","conditions","trials","hep_window_type","hep_relative_to","hep_start","hep_end","baseline_start_ms","baseline_end_ms","hypothesis","value","averaging_channels","averaging_time","statistics","clustering","permutations","significant_test","significant_eeg_channels","significant_relative_to","significant_start_ms","significant_end_ms","controls","trial_estimation"
38811318,"10.1016/j.tics.2024.05.007",0,"Commentary","The cardiac cycle modulates learning-related interoception","Nokia MS, Xu W, Wikgren J.","Trends Cogn Sci. 2024 May 28:S1364-6613(24)00133-5. doi: 10.1016/j.tics.2024.05.007. Online ahead of print.",2024,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
38797841,"10.1111/ejn.16394",1,"Consider","A neurophysiological profiling of the heartbeat-evoked potential in severe acquired brain injuries: A focus on unconsciousness","Liuzzi P, Cassioli T, Secci S, Hakiki B, Scarpino M, Burali R, di Palma A, Toci T, Grippo A, Cecchi F, Frosini A, Mannini A.","Eur J Neurosci. 2024 May 26. doi: 10.1111/ejn.16394. Online ahead of print.",2024,0,"Patients/Neurological/Brain injury, Patients/Disorders of consciousness/Coma, Patients/Disorders of consciousness/Minimally conscious state (MCS)",1,"68[19], 65[19]",1,216,1,"EEG",19,"na","na","128","128","standard19","Fp1, Fp2, F7, F8, F3, F4, C3, C4, T3, T4, P3, P4, T5, T6, O1, O2, Fz, Cz, Pz","5","2","Unclassified","Right chest, Left chest","unknown","128","unknown","0.5","unknown","Semi-automatic","unknown","Neurokit2","unknown","Common average","1","unknown",1,0,"Blinks, CFA, Eye movements, Muscle, Channel noise, Line noise, Other","","Automatic","IClabel","","Bad channels","All","na",2,1,"355","Primary","R-peak","-250","250","unknown","unknown","Group/Condition Differences","Global Field Power",0,0,"Non-parametric comparison",0,"","1","","","","","",""
38797841,"10.1111/ejn.16394",,"","A neurophysiological profiling of the heartbeat-evoked potential in severe acquired brain injuries: A focus on unconsciousness","Liuzzi P, Cassioli T, Secci S, Hakiki B, Scarpino M, Burali R, di Palma A, Toci T, Grippo A, Cecchi F, Frosini A, Mannini A.","Eur J Neurosci. 2024 May 26. doi: 10.1111/ejn.16394. Online ahead of print.",2024,0,"Patients/Neurological/Brain injury, Patients/Disorders of consciousness/Coma, Patients/Disorders of consciousness/Minimally conscious state (MCS)",1,"68[19], 65[19]",1,216,1,"EEG",19,"na","na","128","128","standard19","Fp1, Fp2, F7, F8, F3, F4, C3, C4, T3, T4, P3, P4, T5, T6, O1, O2, Fz, Cz, Pz","5","2","Unclassified","Right chest, Left chest","unknown","128","unknown","0.5","unknown","Semi-automatic","unknown","Neurokit2","unknown","Common average","1","unknown",1,0,"Blinks, CFA, Eye movements, Muscle, Channel noise, Line noise, Other","","Automatic","IClabel","","Bad channels","All","na",2,1,"355","Primary","R-peak","-250","250","unknown","unknown","Group/Condition Differences","Latency",0,0,"Non-parametric comparison",0,"","0","","","","","",""
38738870,"10.3791/65829",0,"Toolbox","BrainBeats as an Open-Source EEGLAB Plugin to Jointly Analyze EEG and Cardiovascular Signals","Cannard C, Wahbeh H, Delorme A.","J Vis Exp. 2024 Apr 26;(206). doi: 10.3791/65829.",2024,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
38732499,"10.3390/nu16091252",0,"Not Related to HER","Electrophysiological Characteristics of Inhibitive Control for Adults with Different Physiological or Psychological Obesity","Guo J, Wan X, Lian J, Ma H, Dong D, Liu Y, Zhao J.","Nutrients. 2024 Apr 23;16(9):1252. doi: 10.3390/nu16091252.",2024,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
38623333,"10.1016/j.isci.2024.109586",1,"Consider","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.57+-4.33",1,32,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F5, F3, F1, FC5, FC3, FC1, C3, C1, C5, CP1, CP3, CP5, P1, P3, P5, PO3, Fpz, AFz, Fz, FCz, Cz, CPz, Pz, POz, Fp2, AF8, AF4, F6, F4, F2, FC6, FC4, FC2, C4, C2, C6, CP2, CP4, CP6, P2, P4, P6, PO4","na",1,4,"722+-87","Primary","R-peak","100","350","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","Fp1, AF7, AF3, F3, F1, Fpz, AFz, Fz, FCz, Fp2, AF8, AF4, F2","R-peak","242","313","ECG, HR, HFlog, HRV",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.57+-4.33",1,32,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F3, F1, Fpz, AFz, Fz, FCz, Fp2, AF8, AF4, F2","na",1,4,"722+-87","Secondary","R-peak","242","313","unknown","unknown","Group/Condition Differences","Amplitude",1,1,"t-test",0,"","0","","","","","",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.57+-4.33",1,32,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F5, F3, F1, FC5, FC3, FC1, C3, C1, C5, CP1, CP3, CP5, P1, P3, P5, PO3, Fpz, AFz, Fz, FCz, Cz, CPz, Pz, POz, Fp2, AF8, AF4, F6, F4, F2, FC6, FC4, FC2, C4, C2, C6, CP2, CP4, CP6, P2, P4, P6, PO4","na",1,4,"722+-87","Primary","R-peak","350","600","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","F3, F1, FC1, C3, C1, CP1, CP3, Fpz, AFz, Fz, FCz, Cz, AF4, F6, F2, FC4, FC2","R-peak","352","508","ECG, HR",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.57+-4.33",1,32,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","F3, F1, FC1, C3, C1, CP1, CP3, Fpz, AFz, Fz, FCz, Cz, AF4, F6, F2, FC4, FC2","na",1,4,"722+-87","Secondary","R-peak","352","508","unknown","unknown","Group/Condition Differences","Amplitude",1,1,"t-test",0,"","1","","","","","",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.88+-4.46",1,28,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F5, F3, F1, FC5, FC3, FC1, C3, C1, C5, CP1, CP3, CP5, P1, P3, P5, PO3, Fpz, AFz, Fz, FCz, Cz, CPz, Pz, POz, Fp2, AF8, AF4, F6, F4, F2, FC6, FC4, FC2, C4, C2, C6, CP2, CP4, CP6, P2, P4, P6, PO4","na",1,8,"273+-76","Primary","R-peak","100","350","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","CP1, CP3, CP5, P1, P3, P5, PO3, CPz, Pz, POz, C4, CP2, CP4, CP6, P2, P4, P6, PO4, Fp1, AF7, AF3, F5, F3, F1, FC5, FC3, C3, C5, Fpz, AFz, Fz, FCz, Fp2, AF8, AF4, F6, F4, F2, FC6, FC4, FC2, C6","R-peak","195","336","",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.88+-4.46",1,28,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F5, F3, F1, FC5, FC3, FC1, C3, C1, C5, CP1, CP3, CP5, P1, P3, P5, PO3, Fpz, AFz, Fz, FCz, Cz, CPz, Pz, POz, Fp2, AF8, AF4, F6, F4, F2, FC6, FC4, FC2, C4, C2, C6, CP2, CP4, CP6, P2, P4, P6, PO4","na",1,8,"273+-76","Primary","R-peak","350","600","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","0","","","","","",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.88+-4.46",1,28,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F5, F3, F1, FC3, FC1, Fpz, AFz, Fz, FCz, Fp2, AF8, AF4, F6, F4, F2, FC4, FC2","na",1,8,"273+-76","Secondary","R-peak","100","350","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","Fp1, AF7, AF3, F5, F3, F1, FC3, FC1, AFz, Fz, FCz, AF8, AF4, F6, F4, F2, FC4","R-peak","117","266","",""
38623333,"10.1016/j.isci.2024.109586",,"","Attention to cardiac sensations enhances the heartbeat-evoked potential during exhalation","Zaccaro A, Della Penna F, Mussini E, Parrotta E, Perrucci MG, Costantini M, Ferri F.","iScience. 2024 Mar 27;27(4):109586. doi: 10.1016/j.isci.2024.109586. eCollection 2024 Apr 19.",2024,0,"Perception/Interoception/Cardiac, Perception/Interoception/Respiratory, Perception/Exteroception/Auditory/Heartbeat sounds, Perception/Exteroception/Auditory/Breathing sounds",0,"27.88+-4.46",1,28,0,"EEG",64,"na","na","2500","512","standard61","Fp1, Fp2, F7, F3, Fz, F4, F8, T7, C3, Cz, C4, T8, P7, P3, Pz, P4, P8, O1, O2, Fpz, FT9, FC5, FC1, FC2, FC6, FT10, TP9, CP5, CP1, CP2, CP6, TP10, Oz, AF7, AF3, AFz, AF4, AF8, F5, F1, F2, F6, FT7, FC3, FCz, FC4, FT8, C5, C1, C2, C6, TP7, CP3, CPz, CP4, TP8, P5, P1, P2, P6, PO7, PO3, POz, PO4, PO8",,"2","Lead II","Left chest, Right clavicle","Right chest","2500","512","0.1","unknown","Semi-automatic","PanTompkins1985","unknown","unknown","Common average","0.5","45",1,0,"Eye movements, muscle, CFA","0-3","Manual","Time course, Topography, Power spectrum, Correlation","RR at least 600 ms","Manual removal of artifacts, Noisy epochs","Fp1, AF7, AF3, F5, F3, F1, FC5, FC3, FC1, C3, C1, C5, CP1, CP3, CP5, P1, P3, P5, PO3, Fpz, AFz, Fz, FCz, Cz, CPz, Pz, POz, Fp2, AF8, AF4, F6, F4, F2, FC6, FC4, FC2, C4, C2, C6, CP2, CP4, CP6, P2, P4, P6, PO4","na",1,8,"273+-76","Primary","R-peak","350","600","unknown","unknown","Group/Condition Differences","Amplitude",0,0,"t-test",1,"10000","1","Fp1, AF3, F5, F3, F1, FC1, Fpz, AFz, Fz, Fp2, AF8, AF4, F4, F2, FC4, FC2","R-peak","430","523","",""
38559271,"10.1101/2024.03.08.584152",0,"Preprint","Low-intensity focused ultrasound to the human insular cortex differentially modulates the heartbeat-evoked potential: a proof-of-concept study","Strohman A, Isaac G, Payne B, Verdonk C, Khalsa SS, Legon W.","bioRxiv [Preprint]. 2024 Mar 13:2024.03.08.584152. doi: 10.1101/2024.03.08.584152.",2024,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
38520130,"10.1111/psyp.14572",0,"Not Related to HER","Triggered by your heart: Effects of cardioafferent traffic and stress on automatic responses in a Simon task","von Haugwitz L, Wascher E, Larra MF.","Psychophysiology. 2024 Aug;61(8):e14572. doi: 10.1111/psyp.14572. Epub 2024 Mar 22.",2024,,"",,"",,,,"",,"","","","","","","","","","","","","","","","","","","","","","",,,"","","","","","","","",,,"","","","","","","","","",,,"",,"","","","","","","",""
38518888,"10.1016/j.neuropsychologia.2024.108867",1,"Consider","Delving into the relationship between regular physical exercise and cardiac interoception in two cross-sectional studies","Yoris AE, Cira LF, Luque-Casado A, Salvotti C, Tajadura-Jiménez A, Avancini C, Zarza-Rebollo JA, Sanabria D, Perakakis P.","Neuropsychologia. 2024 Jun 6;198:108867. doi: 10.1016/j.neuropsychologia.2024.108867. Epub 2024 Mar 20.",2024,0,"Lifestyle/Physical exercise, Perception/Interoception/Cardiac, Perception/Exteroception/Somatosensory/Rubber hand illusion",0,"22.52+-3.74, 23.23+-2.46",0,45,1,"EEG",64,"na","na","1024","256","standard61","Fp1, Fpz, Fp2, AF7, AF3, AFz, AF4, AF8, F7, F5, F3, F1, Fz, F2, F4, F6, F8, FT7, FC5, FC3, FC1, FCz, FC2, FC4, FC6, FT8, T7, C5, C3, C1, Cz, C2, C4, C6, T8, TP7, CP5, CP3, CP1, CPz, CP2, CP4, CP6, TP8, P9, P7, P5, P3, P1, Pz, P2, P4, P6, P8, P10, PO7, PO3, POz, PO4, PO8, O1, Oz, O2, Iz","5","2","Lead I","Left wrist, Right wrist","unknown","unknown","unknown","unknown","unknown","Semi-automatic","unknown","HEPLAB","unknown","unknown","0.3","30",1,0,"Blinks, Muscle, CFA","","Semi-automatic","IClabel","","Noisy epochs","All","na",2,1,"[est300]","Primary","R-peak","-200","800","-200","0","Group/Condition Differences","Amplitude",0,0,"t-test",1,"unknown","0","","","","","ECG, Age, BMI, VO2 at VAT","est number of trials = rest recording length (5 min) * 60 bpm"
38518888,"10.1016/j.neuropsychologia.2024.108867",,"","Delving into the relationship between regular physical exercise and cardiac interoception in two cross-sectional studies","Yoris AE, Cira LF, Luque-Casado A, Salvotti C, Tajadura-Jiménez A, Avancini C, Zarza-Rebollo JA, Sanabria D, Perakakis P.","Neuropsychologia. 2024 Jun 6;198:108867. doi: 10.1016/j.neuropsychologia.2024.108867. Epub 2024 Mar 20.",2024,0,"Lifestyle/Physical exercise, Perception/Interoception/Cardiac, Perception/Exteroception/Somatosensory/Rubber hand illusion",0,"22.52+-3.74, 23.23+-2.46",0,45,1,"EEG",64,"na","na","1024","256","standard61","Fp1, Fpz, Fp2, AF7, AF3, AFz, AF4, AF8, F7, F5, F3, F1, Fz, F2, F4, F6, F8, FT7, FC5, FC3, FC1, FCz, FC2, FC4, FC6, FT8, T7, C5, C3, C1, Cz, C2, C4, C6, T8, TP7, CP5, CP3, CP1, CPz, CP2, CP4, CP6, TP8, P9, P7, P5, P3, P1, Pz, P2, P4, P6, P8, P10, PO7, PO3, POz, PO4, PO8, O1, Oz, O2, Iz","5","2","Lead I","Left wrist, Right wrist","unknown","unknown","unknown","unknown","unknown","Semi-automatic","unknown","HEPLAB","unknown","unknown","0.3","30",1,0,"Blinks, Muscle, CFA","","Semi-automatic","IClabel","","Noisy epochs","F1, FC3, FC1, C1, C3, CP3, CP1, CPz, F2, FC4, FC2, FCz, C2, CP2","na",2,1,"[est300]","Secondary","R-peak","750","800","-200","0","Group/Condition Differences","Amplitude",1,1,"t-test",0,"","1","","","","","ECG, Age, BMI, VO2 at VAT","est number of trials = rest recording length (5 min) * 60 bpm"
